"animal_id","name","animal_type","pocet_odchodu"
"A689569","*Roxie","Dog",2
"A703349","*Jesse","Dog",2
"A693795","Riku","Dog",2
"A651921","Grover","Dog",2
"A705590",NULL,"Dog",2
"A747571","Pepper","Cat",2
"A710073","*Harris","Cat",2
"A710164","Bailey","Dog",2
"A706278","*Toby","Dog",2
"A791036","S'Mores","Dog",2
"A727766","*Cricket","Cat",2
"A718446","Moo Dog","Dog",2
"A689212","Luigi","Dog",2
"A722029","Smokey","Dog",2
"A711574","John","Cat",2
"A684811","Scout","Dog",2
"A700725","Precious","Dog",2
"A673978","*Shamrock","Dog",2
"A753130","Lego","Dog",2
"A748090","Raven","Dog",2
"A755281","Haku","Cat",2
"A741853","Pinga-Linga","Dog",2
"A693985","Max","Dog",2
"A494120","Chino","Dog",2
"A722352","Zombie","Dog",2
"A697431","Lily","Dog",2
"A758357","Chico","Dog",2
"A709515",NULL,"Cat",2
"A692599","Nubia","Dog",2
"A678218","Rocky","Dog",2
"A792654","Jasper","Dog",2
"A703216","Chispa","Dog",2
"A792433","Blaize","Dog",2
"A672744","Oso","Dog",2
"A790018","Jasper","Cat",2
"A762252","Sandy","Dog",2
"A749797","Boo","Cat",2
"A750200","Rider","Dog",2
"A752858","Diana","Dog",2
"A592454","*Mabel","Dog",2
"A731161","*Mira","Dog",2
"A669895","Stacy","Dog",2
"A705707",NULL,"Cat",2
"A772562","*Aelin","Dog",2
"A783957","Dino","Dog",2
"A669579","*Kitten","Cat",2
"A806994","Basil","Dog",2
"A699327","Moz","Dog",2
"A683798","Mustachala","Cat",2
"A683896","Rascal","Dog",2
"A681340","Archer","Cat",2
"A770236","Guapa","Dog",2
"A703137","Chakal","Dog",2
"A776544","Daisy","Dog",2
"A743720","*Calderon","Dog",2
"A753655","*Kippy","Dog",2
"A685434","*Cowboybebop","Dog",2
"A734764","Ruca","Dog",2
"A763102","Xochitl","Dog",2
"A667882","Bella","Dog",2
"A708566","Lillian","Cat",2
"A779244","Frida","Dog",2
"A714106","*Nexus","Dog",2
"A779377","Max","Cat",2
"A788662","*Jenga","Dog",2
"A618405","Max","Dog",2
"A666585","Samantha","Cat",2
"A702959","Bubu","Dog",2
"A745259","Wesley","Dog",2
"A711117","Sissy","Dog",2
"A732826","*Claressa","Cat",2
"A598308","Getzy","Dog",2
"A742463","Manchas","Dog",2
"A664453","Bruno Beau","Dog",2
"A601363","Stacie","Dog",2
"A708765","Rocko","Dog",2
"A677627","*Charlie","Cat",2
"A684458","Red","Cat",2
"A597150","Kola","Dog",2
"A699968","Harley","Cat",2
"A701178","Gotti","Dog",2
"A770200","Jayla","Dog",2
"A788339","Mykonos","Dog",2
"A682900","Ellie","Dog",2
"A756999","Muneco","Dog",2
"A754979","Harvey","Dog",2
"A715141","Crunch","Dog",2
"A762432","Duke","Dog",2
"A809211",NULL,"Cat",2
"A690764","Ginger","Dog",2
"A787167","Rex","Dog",2
"A688282","Maryjane","Dog",2
"A797875","Roxy","Dog",2
"A755729","Adonis","Dog",2
"A779953","Cleo","Cat",2
"A744579","*Jenga","Dog",2
"A701041","Munchkin","Cat",2
"A741668","*Tarek","Cat",2
"A765737","Taco","Dog",2
"A721317","Sophie","Dog",2
"A750191","*Sheba","Dog",2
"A786285","Lexi","Dog",2
"A732354","*Princess","Dog",2
"A623034","*Morgan","Dog",2
"A770590","Big Sister","Dog",2
"A533243","Choco","Dog",2
"A765990","Zymba","Dog",2
"A744491","Gabson","Dog",2
"A757156","*Barbie","Dog",2
"A744301","Rex","Dog",2
"A749453","Spud","Cat",2
"A683817","Marvin","Cat",2
"A618654","Sherah","Dog",2
"A791868","*Sphinx","Dog",2
"A719360","Champ","Dog",2
"A793106","Kobe","Dog",2
"A822526",NULL,"Dog",2
"A768379","Husker Du","Dog",2
"A744439","Smokey","Dog",2
"A757477","Dimple","Dog",2
"A798616","Sadie","Dog",2
"A782342","*Lark","Dog",2
"A744971","Tealc","Dog",2
"A720168","Rocky","Dog",2
"A745760","Spike","Dog",2
"A696105","Lucy","Dog",2
"A746895","Thor","Dog",2
"A819740","*Birdy","Cat",2
"A736097","Ms Keke","Dog",2
"A792301","Spots","Dog",2
"A759709","Bella","Dog",2
"A710225","Zelda","Dog",2
"A668230",NULL,"Cat",2
"A760659","*Mindy","Cat",2
"A758119","Brandy","Cat",2
"A707509","Azula","Dog",2
"A753646","Bo","Dog",2
"A778408","Athena","Cat",2
"A765129","Wilma","Dog",2
"A675340","*Josie","Cat",2
"A679486","*Bernice","Cat",2
"A729389","Lulu","Dog",2
"A809634","Aba","Dog",2
"A735915","Ace","Dog",2
"A740628","Hazelnut","Cat",2
"A748689","Bagels","Cat",2
"A721167","Milo","Dog",2
"A785162","Maddie","Dog",2
"A733103","*Serena","Cat",2
"A676762","Adrian","Dog",2
"A698129","Pepper","Dog",2
"A667357","Kit Tay","Cat",2
"A694109","*Zachary","Dog",2
"A790856","*Mia","Cat",2
"A757590","Pickle","Dog",2
"A786783",NULL,"Dog",2
"A674986","Freedom","Dog",2
"A746413","Django","Dog",2
"A558033","Beau","Dog",2
"A781707","Skooie","Cat",2
"A681876","Milly","Cat",2
"A724647","Mickee","Dog",2
"A731328","*Rhino","Dog",2
"A751353","Sam","Dog",2
"A743037","Niko","Dog",2
"A736416","Cinnimon Bun","Dog",2
"A475943","Rosie","Dog",2
"A664767","Tasha Yar","Dog",2
"A670458","Brownie","Dog",2
"A776731","*Luna","Dog",2
"A805538","Brooklyn","Dog",2
"A413789","Benji","Dog",2
"A711079","Phoebe","Dog",2
"A704888","Gatsby","Dog",2
"A771552","Moo","Cat",2
"A705603","Jolene","Dog",2
"A788916","Max","Dog",2
"A688329","Exalibur","Cat",2
"A670333","Hardware","Cat",2
"A669806","Manchas","Dog",2
"A691180","*Samson","Dog",2
"A695578","Diesel","Dog",2
"A699954","*Moe","Dog",2
"A744377","Lou","Dog",2
"A759817","Cleo","Cat",2
"A793533","Moogie","Cat",2
"A783588","Cash","Dog",2
"A728168","Palomo","Dog",2
"A756421","Entei","Dog",2
"A793969","*Sunshine","Dog",2
"A796087","Daisy","Dog",2
"A743909","Medusa","Dog",2
"A744414","Jacob","Dog",2
"A709353","Corazon","Cat",2
"A747411","*Nubbins","Cat",2
"A764866","Sancho","Dog",2
"A773348",NULL,"Cat",2
"A744935","Max","Dog",2
"A752575","*Kona","Dog",2
"A688134","Artemis","Cat",2
"A489376","Buster","Dog",2
"A688594",NULL,"Dog",2
"A608232","Spike","Dog",2
"A791990","Garlic","Cat",2
"A734428","Duke","Dog",2
"A749133","*Cowboy","Cat",2
"A814669","*Finn","Dog",2
"A711073","*Lalo","Cat",2
"A760029","Rapunzel","Dog",2
"A694697","Chase","Dog",2
"A727770","*Grasshopper","Cat",2
"A775016","Buster Kane","Dog",2
"A805090","Jupiter","Dog",2
"A706648","Kane","Dog",2
"A768629","Keyser Soze","Dog",2
"A783126","Bleu","Dog",2
"A753153","Ninja","Cat",2
"A709678","Princess","Dog",2
"A631963","Ragzee","Dog",2
"A558438","Sasha","Dog",2
"A700788","Cookie","Dog",2
"A770835","*Rooster","Dog",2
"A712381","*Roy","Cat",2
"A786445","Denero","Dog",2
"A688843","*Jesse","Cat",2
"A777075","Carly","Dog",2
"A779053","Shadow","Dog",2
"A782861","Toby","Cat",2
"A783362","Milk","Dog",2
"A748810","*Mimi","Dog",2
"A700920","Oscar","Cat",2
"A660347","Amelia","Cat",2
"A709344","Dumplingcake","Cat",2
"A821206","*Cheyenne","Dog",2
"A701813","*Dax","Dog",2
"A761399","Jason","Dog",2
"A773209","Pudding","Cat",2
"A825469","*Jiminy Cricket","Dog",2
"A775597","Blue","Dog",2
"A759132","Lucy","Dog",2
"A757240","Sam","Cat",2
"A737030",NULL,"Dog",2
"A718000","Jack","Cat",2
"A817907","Bailey","Dog",2
"A756438","*Echo","Dog",2
"A798022","Tank","Dog",2
"A685146","Mina","Cat",2
"A748276","Zumia","Dog",2
"A739313","Lola","Dog",2
"A757225","Churro","Dog",2
"A696716","Biggie","Cat",2
"A681307","*Scarlet","Cat",2
"A608475","Wicked","Dog",2
"A729768","*Cobb","Dog",2
"A570082","Kelly","Dog",2
"A783859","*Rekitt","Cat",2
"A650431","Mia","Dog",2
"A786117","Stokly","Dog",2
"A782907","Prince","Cat",2
"A717112","Fred","Dog",2
"A809599","Elroy","Dog",2
"A700467","*Tolstoy","Cat",2
"A696304","*Indie","Dog",2
"A732066","*Zelda","Dog",2
"A794424","*Dune","Dog",2
"A817732","Onyx","Dog",2
"A721112","Bella","Dog",2
"A656644","Fig","Cat",2
"A663410","Chico","Dog",2
"A815130","Panda","Dog",2
"A695215","*August","Dog",2
"A699165","Pepito","Dog",2
"A736226","Lola","Cat",2
"A671051","Sonny","Dog",2
"A684236","Shabba","Dog",2
"A728445","King Max","Dog",2
"A789608","*Nero","Cat",2
"A693856","Jizzle","Dog",2
"A665440","Manny","Dog",2
"A705669","*Beauregard","Cat",2
"A706226","*Tink","Cat",2
"A688839","*Wilson","Cat",2
"A802557","Maya","Cat",2
"A769719","Violet","Dog",2
"A670972","Zimm","Dog",2
"A726125","Carley","Dog",2
"A674486","Hershey","Dog",2
"A762400","Kaleb","Dog",2
"A689427","Munster","Dog",2
"A730508","*Nate","Dog",2
"A672485",NULL,"Dog",2
"A669449","Rusty","Dog",2
"A676526","Max","Dog",2
"A765801","Jake","Dog",2
"A755558","*Jade","Cat",2
"A743596","Clem","Dog",2
"A622978","Sugar","Dog",2
"A757729","Cinnamon","Cat",2
"A715900","Barky","Dog",2
"A697016","Chacha","Dog",2
"A811158","King B Mojo","Dog",2
"A691542","Axel","Dog",2
"A766373","Katie","Dog",2
"A766091","Airabella","Dog",2
"A681537","Princess","Dog",2
"A743705","Fizmo","Dog",2
"A666522","*Sonia","Dog",2
"A731396","Rose","Dog",2
"A693240","Rocky","Dog",2
"A797321","Luna","Cat",2
"A735228","*Sprout","Dog",2
"A743060","Bugotti","Dog",2
"A646806","Buster","Dog",2
"A765865","*Penny","Dog",2
"A771393","Baby Momma","Dog",2
"A698484","Xena","Dog",2
"A702741","Sojo","Dog",2
"A775479","Abby","Dog",2
"A742994","*Archie","Cat",2
"A746983","Bocho","Dog",2
"A669921","Jagger","Dog",2
"A707181","Stripe","Dog",2
"A673755","Mr. Johnson","Dog",2
"A730923","Winny","Dog",2
"A669422","*Tigger","Dog",2
"A812230","*Graham","Dog",2
"A823047",NULL,"Cat",2
"A775734","Jewels","Dog",2
"A715843","Gabe","Dog",2
"A738094","Apollo","Dog",2
"A756443","*Pinky","Cat",2
"A727592","Hudson","Dog",2
"A803321","*Belle","Cat",2
"A752123","*Sassy","Dog",2
"A762649","Blue","Dog",2
"A742640","Bella","Dog",2
"A765229","*Brian","Dog",2
"A820857","Chloe","Dog",2
"A787955","Spencer","Dog",2
"A722800","Peanut","Dog",2
"A648769","Goldie","Dog",2
"A813576","Lucky","Dog",2
"A792128","Pickles","Dog",2
"A767987","Florence","Dog",2
"A717704","Cha Cha","Dog",2
"A739834","*Miguel","Dog",2
"A753794","Loofah","Dog",2
"A692995","Rouge","Dog",2
"A744492","King","Dog",2
"A693977","Hendrix","Dog",2
"A680574","*Bowie","Dog",2
"A751672","Lucky","Dog",2
"A699009","Kiwi","Cat",2
"A813890","Bella","Dog",2
"A671931","*Sophia","Dog",2
"A678866","Javiersita","Dog",2
"A802856","Rico","Dog",2
"A753109","Bear","Dog",2
"A645645",NULL,"Dog",2
"A788915",NULL,"Dog",2
"A665994","*Lihue","Cat",2
"A753143","Axl","Dog",2
"A590479","Molly","Dog",2
"A738334","Ceeder","Dog",2
"A797826",NULL,"Cat",2
"A739269","Zoey","Dog",2
"A765574","*Danny","Cat",2
"A666924","Elizabeth","Dog",2
"A694241","Napoleon","Dog",2
"A812353","*Van Dyke","Dog",2
"A696668","*Zoey","Dog",2
"A742167","*Astro","Dog",2
"A786432","Pico","Cat",2
"A710745","Iris","Dog",2
"A734967","Yoda","Dog",2
"A698366","Lola","Dog",2
"A821569","Max","Dog",2
"A738697","Boots","Dog",2
"A802868","Einstein","Dog",2
"A771414","King","Dog",2
"A718648","Xena","Dog",2
"A679087","Bell","Dog",2
"A751688","Dennis","Cat",2
"A820660","Sunshine","Cat",2
"A718498","Snoop Dog","Dog",2
"A741516","*Higgins","Cat",2
"A703296","Freebie","Dog",2
"A722874",NULL,"Cat",2
"A672163","Tito","Dog",2
"A817081","*Chimichurri","Dog",2
"A708191","Belladonna","Cat",2
"A766731","Nieko","Dog",2
"A790192","Piper Pots","Dog",2
"A755308","Jr","Dog",2
"A671119","Scooby","Dog",2
"A725245",NULL,"Dog",2
"A755739","Camille","Cat",2
"A705262","Sadie","Dog",2
"A735219","Ella","Dog",2
"A766981","Sweet Pea","Dog",2
"A362383","*Morado","Dog",2
"A677865","Milo","Dog",2
"A757376","Gorda","Dog",2
"A716823","Snow","Cat",2
"A726057","Kilo","Dog",2
"A670784","Lucky","Dog",2
"A685200","*Demitri","Cat",2
"A714588","*Mia","Dog",2
"A746492","Astro","Dog",2
"A761325","*Gary","Dog",2
"A768216","Sweetie","Dog",2
"A795380","Venus","Dog",2
"A747859","Billy","Dog",2
"A779962","Ghost","Dog",2
"A789457","Zeus","Dog",2
"A733800","Bella","Dog",2
"A685416","Jagger","Dog",2
"A708630","Chloe","Dog",2
"A727627","Cesar","Dog",2
"A739312","Razzle","Dog",2
"A718973","Severus","Dog",2
"A702590","Negra","Dog",2
"A702101","Chico","Dog",2
"A750753","Cleo","Cat",2
"A728770","Campbell","Dog",2
"A819737","*Ariel","Cat",2
"A812048","*Dallas","Cat",2
"A792973","Jax","Dog",2
"A664659","Kira","Dog",2
"A730129","Chico","Dog",2
"A719627","Tyson","Dog",2
"A796051","Edna","Dog",2
"A673251","Louie","Dog",2
"A684437","*Macaroni","Dog",2
"A670273","*Annie","Dog",2
"A788253","Mr.Lahey","Dog",2
"A757725","Maggie","Dog",2
"A695256","Jay Jay","Dog",2
"A731795","Negro","Dog",2
"A738491","Frankie","Dog",2
"A693885","Rufio","Dog",2
"A794077","Dolly","Dog",2
"A772966","*Sheba","Dog",2
"A770043","Andre","Dog",2
"A733534","Luna","Cat",2
"A601869","Otto","Cat",2
"A825460","*Zoe","Dog",2
"A797715","Rocky","Dog",2
"A754710","Bella","Dog",2
"A613553","Beast","Dog",2
"A791379","Teddy","Dog",2
"A726851","Max","Dog",2
"A782570","Brown Sugar","Dog",2
"A710781","Storm","Cat",2
"A690236","Oliver","Cat",2
"A711577","Finn","Cat",2
"A766697","Rocko","Dog",2
"A769545","*Gregory","Dog",2
"A737475","Zeus","Dog",2
"A780875","Dutchess","Cat",2
"A727407","Henry","Cat",2
"A734785","Mac","Dog",2
"A390222","Holly","Dog",2
"A684495","Prissy","Cat",2
"A716136","Niko","Dog",2
"A683642","Mimi","Dog",2
"A669638","Rufus","Dog",2
"A682417","Paw","Cat",2
"A670763","Beya","Dog",2
"A725440","Bonbon","Dog",2
"A724929","*Titus","Dog",2
"A747093","Zep","Cat",2
"A688005","Samhain","Cat",2
"A699939","Charlie","Cat",2
"A793456",NULL,"Dog",2
"A810049","*Kade","Dog",2
"A713711","*Hirrally","Cat",2
"A718927","Ollie","Dog",2
"A443085","Shadow","Dog",2
"A674570","*Buffy","Dog",2
"A811469","Oj","Cat",2
"A803009","Kayla","Dog",2
"A696283","Princess","Dog",2
"A812426",NULL,"Cat",2
"A813328","Moxy","Dog",2
"A809587",NULL,"Dog",2
"A498720","Mitzi","Dog",2
"A737309","Geno","Dog",2
"A667464","Cooper","Cat",2
"A710013","*Loverboy","Cat",2
"A753007","Bernardo","Dog",2
"A717299","Isis","Dog",2
"A807813","Faith","Dog",2
"A716646","Scraps","Dog",2
"A805941","*Smudge","Cat",2
"A772905","Goldie","Dog",2
"A535492","Bella","Cat",2
"A664943","*Leo","Dog",2
"A736729","Snow","Dog",2
"A783159","Ella","Dog",2
"A696746","Nibbler","Cat",2
"A693687","Major","Dog",2
"A677045","Bella","Dog",2
"A739277","Alley","Dog",2
"A741165","Lucy","Dog",2
"A784601","Rhino","Dog",2
"A774976","Churro","Dog",2
"A669887","*Lorna","Dog",2
"A668306",NULL,"Dog",2
"A659412","Princess","Dog",2
"A756900","Chiko","Dog",2
"A665172","*Sadie","Dog",2
"A747583","Whisper","Cat",2
"A761886","*Bedazzle","Dog",2
"A731254","Alexa","Dog",2
"A740562",NULL,"Cat",2
"A720974","Russo","Dog",2
"A663798","Laika","Dog",2
"A623562","Leto","Dog",2
"A663722","Jj","Cat",2
"A705111","*Kiki","Dog",2
"A661150","Mac","Dog",2
"A690147","Bruiser","Dog",2
"A716005","Indio","Dog",2
"A777049","Max","Dog",2
"A659836","*Thelma","Dog",2
"A680650","S'Mores","Dog",2
"A728919","Mikey","Dog",2
"A731076","Arrtwo","Cat",2
"A532351","Bridget","Dog",2
"A729491","Cracker","Dog",2
"A790431",NULL,"Dog",2
"A798156","*Brix","Dog",2
"A693215","Lola","Dog",2
"A759638","Merlin","Dog",2
"A715242","Baxter","Dog",2
"A722658","Skeeter","Dog",2
"A768149","Dixie","Dog",2
"A693317","Connor","Dog",2
"A716075","Toby","Dog",2
"A758743","Ben","Dog",2
"A818928","*June","Dog",2
"A666099","Maggie Mae","Dog",2
"A672743","Delta","Dog",2
"A741025","Diamond","Dog",2
"A805745","Yoda","Cat",2
"A692840","Duke","Dog",2
"A718689","Pepita","Dog",2
"A696370","*John","Cat",2
"A728460","*Viola","Dog",2
"A713814","*Wally","Cat",2
"A690484","Julep","Dog",2
"A715194","Herdy Gerty","Dog",2
"A768242","Chief","Dog",2
"A718358","Reeses","Cat",2
"A817716","*Nashville","Dog",2
"A733014","Roky","Dog",2
"A713217","*Newton","Dog",2
"A636427","*Haley","Dog",2
"A814133","Tony","Dog",2
"A760781","Kira","Cat",2
"A671609","Wilson","Dog",2
"A680302","Lucy","Dog",2
"A758437","*Tabitha","Cat",2
"A742203","Roota","Dog",2
"A716904","Khaos","Dog",2
"A618657","Rodney","Dog",2
"A673032","Sonic","Dog",2
"A689821","Cookie","Dog",2
"A672022","Dixon","Dog",2
"A594739","Stan","Dog",2
"A797150","Pearl","Dog",2
"A711480","Nala","Dog",2
"A706761","Sophie","Cat",2
"A677986","Tigger","Cat",2
"A681757","Mitch Zuniga","Dog",2
"A647355","Lemur","Dog",2
"A743371","Lucky","Dog",2
"A720259","*Dandelion","Dog",2
"A703310","Bruce","Dog",2
"A665741","Leia","Cat",2
"A813366","Piper","Dog",2
"A669899","Dobby","Dog",2
"A723188","Huesos","Dog",2
"A750212","*Calliope","Dog",2
"A595633","Chance","Dog",2
"A680053","Ginger","Dog",2
"A687587","Loki","Dog",2
"A788534","Valentina","Dog",2
"A775135","Noah","Cat",2
"A757315","Shelby","Dog",2
"A673757","Sam","Cat",2
"A707825","Rocco","Cat",2
"A781325","Momo","Dog",2
"A727117","*Elizabeth","Cat",2
"A760845","Sammy","Dog",2
"A704502","Hanson","Dog",2
"A742224","Gypsy","Cat",2
"A720939","Candy","Dog",2
"A768473","*Lamar","Dog",2
"A724918","*Ginger Snap","Dog",2
"A687155","Mr. Biggy","Cat",2
"A719552","Cheyenne","Dog",2
"A606728","Bessie","Dog",2
"A738487","Cooper","Dog",2
"A749946","*Kole","Cat",2
"A707435","Thelma","Dog",2
"A747809","Nu-Nu","Cat",2
"A693604","Audrey","Cat",2
"A620515","Jake","Dog",2
"A695109","Cupcake","Dog",2
"A742754","Amy","Dog",2
"A681821","*Henrietta","Cat",2
"A764340","Blue","Dog",2
"A681347","Khaleesi","Cat",2
"A796166","Cookie","Dog",2
"A696539","Jasper","Dog",2
"A753340","Queen","Dog",2
"A773453","Chivo","Dog",2
"A780290","Benji","Dog",2
"A709784","Max","Dog",2
"A814270","Lana","Dog",2
"A664504","Matilda","Dog",2
"A777342","Flynn","Dog",2
"A698604","*Pigeon","Cat",2
"A780850","Do-Nut","Dog",2
"A780204","Zeus","Dog",2
"A768671","Chief","Dog",2
"A794626","Maddy","Dog",2
"A678099","Spartacus","Dog",2
"A757227",NULL,"Cat",2
"A743414","Rexee","Dog",2
"A811587","*Rice","Dog",2
"A476054","*Tula","Dog",2
"A733012","Beele","Dog",2
"A740428","Presley","Cat",2
"A702164","Sparkle","Cat",2
"A733703","Luna","Dog",2
"A707440","Dro","Dog",2
"A743814","*Ortiz","Dog",2
"A764408","Ping","Dog",2
"A826166","*Ophelia","Dog",2
"A735050","Sam","Cat",2
"A692819","Spider","Dog",2
"A657388","Sargento","Dog",2
"A636089","Lexx","Dog",2
"A805492","Oscar","Cat",2
"A779469","Frida","Dog",2
"A729673","Bear","Dog",2
"A696480","Ellie","Dog",2
"A824587","*Morty","Dog",2
"A689786","Chansy","Dog",2
"A783593","Yoshi","Dog",2
"A667903","Dickens","Dog",2
"A817535","*Sasha","Dog",2
"A732850","*Ali","Cat",2
"A692197","Bubba","Dog",2
"A743443","Jack","Dog",2
"A775819","Hunter","Dog",2
"A775672","Stoner","Dog",2
"A698393","Avery","Dog",2
"A753098","Blue","Cat",2
"A696058","Rufus","Dog",2
"A773212","Rain","Dog",2
"A723702","Archer","Cat",2
"A700757","Faith","Cat",2
"A753120","Romeo","Dog",2
"A717655","Yogi","Dog",2
"A587871","Baxter","Dog",2
"A719051","Ryder","Dog",2
"A781697","Pookie","Dog",2
"A765689","Buddy","Dog",2
"A715545","Minnie","Dog",2
"A549639","Little Red","Dog",2
"A669103","Canelo","Dog",2
"A777420","*Zara","Cat",2
"A731604","*Axall","Cat",2
"A686339","Cody","Dog",2
"A631538","Equinox","Dog",2
"A729462","*Sailor","Cat",2
"A744326","Papa Chino","Dog",2
"A774522","Barnaby","Cat",2
"A712969","*Jacob","Dog",2
"A797375","Loki","Dog",2
"A686009","Mikey","Dog",2
"A774909","Mundeo","Cat",2
"A716369","*Copper","Dog",2
"A771291","Gravy","Cat",2
"A690863","*Trixie","Dog",2
"A786637","*Archie","Dog",2
"A722102","Missy","Dog",2
"A787441","Jojo","Dog",2
"A791798","*Rose","Dog",2
"A703521","Sadie","Dog",2
"A683048","Hans","Dog",2
"A677863","Scooter","Dog",2
"A699322","Lady","Dog",2
"A811455","Elrond","Cat",2
"A749467","Chloe","Cat",2
"A685181","Travis","Dog",2
"A693816",NULL,"Dog",2
"A721379","Blondie","Dog",2
"A776186","Max","Dog",2
"A714849","Cassie","Dog",2
"A761565","Xena","Dog",2
"A665219","Sox","Dog",2
"A726991","Ginny","Cat",2
"A760129","Lucy Lu","Dog",2
"A673731","Roxy","Dog",2
"A585131","Lupe Fleasco","Cat",2
"A678702","*Junebug","Cat",2
"A688469","*Peanut","Dog",2
"A784533","Paloma","Dog",2
"A753627","*Paddy","Cat",2
"A819041","Joi","Dog",2
"A705299","Dexter","Dog",2
"A765483","Lulu","Dog",2
"A765738","Angel","Dog",2
"A751647","Daphne","Cat",2
"A792725","Spice","Cat",2
"A722179","Rambo","Dog",2
"A744384","Bonnie","Dog",2
"A811074","*Nola","Dog",2
"A796444","Cookie","Dog",2
"A721494","Dallas","Dog",2
"A665661","Julia","Cat",2
"A750658","Scoops","Dog",2
"A777018","*Pawdrey","Cat",2
"A501508","Sally","Dog",2
"A329502","Gizmo","Dog",2
"A729026","*Simon","Cat",2
"A737992","Odin","Dog",2
"A665085","Blue","Dog",2
"A688352","*Brody","Dog",2
"A674694","Cornelius","Dog",2
"A747998","Tigger","Cat",2
"A677919","Gigi","Dog",2
"A598169","Gus","Cat",2
"A791259","*Cassie","Dog",2
"A728584","Jake","Cat",2
"A781540","Lucy","Dog",2
"A718031","*Junior","Cat",2
"A754230","Rocco","Dog",2
"A737179","*Skipper","Dog",2
"A763664","Gerard","Dog",2
"A778253","Sky","Dog",2
"A804420","Jenna","Dog",2
"A674590","*Hailey","Dog",2
"A743869","Ceasar","Dog",2
"A775577","Koda","Dog",2
"A702562",NULL,"Cat",2
"A684914","Ginger","Dog",2
"A686083","*O'Malley","Cat",2
"A739528","Rambo","Dog",2
"A773842","Shelby","Dog",2
"A765026","Tank","Dog",2
"A742352","Prince","Dog",2
"A777726","*Warner","Dog",2
"A741060","Versace","Dog",2
"A668506","Jake","Dog",2
